close,datetime,exchange_code,high,low,open,stock_code,volume
26234.1,2025-11-27 09:42:00,NSE,26242.15,26230.1,26241.45,NIFTY,0
26227.25,2025-11-27 09:43:00,NSE,26237.0,26226.5,26233.55,NIFTY,0
26236.6,2025-11-27 09:44:00,NSE,26239.2,26225.2,26226.3,NIFTY,0
26233.0,2025-11-27 09:45:00,NSE,26237.35,26228.7,26236.15,NIFTY,0
26238.7,2025-11-27 09:46:00,NSE,26238.7,26223.7,26232.9,NIFTY,0
26248.05,2025-11-27 09:47:00,NSE,26248.65,26238.65,26238.65,NIFTY,0
26247.35,2025-11-27 09:48:00,NSE,26251.2,26242.9,26248.25,NIFTY,0
26249.45,2025-11-27 09:49:00,NSE,26250.2,26244.1,26246.65,NIFTY,0
26249.5,2025-11-27 09:50:00,NSE,26249.9,26242.45,26249.75,NIFTY,0
26252.0,2025-11-27 09:51:00,NSE,26252.85,26249.05,26249.05,NIFTY,0
26255.55,2025-11-27 09:52:00,NSE,26258.55,26251.05,26252.5,NIFTY,0
26264.7,2025-11-27 09:53:00,NSE,26264.85,26255.85,26256.7,NIFTY,0
26258.7,2025-11-27 09:54:00,NSE,26267.2,26258.7,26264.15,NIFTY,0
26267.7,2025-11-27 09:55:00,NSE,26269.5,26258.75,26258.75,NIFTY,0
26272.2,2025-11-27 09:56:00,NSE,26273.3,26268.25,26268.55,NIFTY,0
26272.35,2025-11-27 09:57:00,NSE,26277.45,26270.15,26271.25,NIFTY,0
26274.35,2025-11-27 09:58:00,NSE,26275.9,26269.15,26271.05,NIFTY,0
26283.9,2025-11-27 09:59:00,NSE,26287.75,26276.2,26276.2,NIFTY,0
26286.9,2025-11-27 10:00:00,NSE,26288.5,26283.05,26283.4,NIFTY,0
26278.35,2025-11-27 10:01:00,NSE,26288.0,26277.05,26286.2,NIFTY,0
26289.85,2025-11-27 10:02:00,NSE,26290.05,26277.2,26278.35,NIFTY,0
26289.0,2025-11-27 10:03:00,NSE,26292.7,26285.9,26291.75,NIFTY,0
26287.75,2025-11-27 10:04:00,NSE,26295.35,26287.15,26289.1,NIFTY,0
26292.15,2025-11-27 10:05:00,NSE,26294.8,26288.35,26288.35,NIFTY,0
26294.25,2025-11-27 10:06:00,NSE,26299.0,26292.3,26292.95,NIFTY,0
26300.0,2025-11-27 10:07:00,NSE,26300.65,26292.85,26294.4,NIFTY,0
26292.15,2025-11-27 10:08:00,NSE,26304.15,26292.15,26299.45,NIFTY,0
26290.9,2025-11-27 10:09:00,NSE,26295.3,26289.05,26294.35,NIFTY,0
26276.65,2025-11-27 10:10:00,NSE,26291.35,26275.75,26290.9,NIFTY,0
26270.85,2025-11-27 10:11:00,NSE,26279.95,26269.5,26276.65,NIFTY,0
26276.4,2025-11-27 10:12:00,NSE,26279.55,26269.6,26270.45,NIFTY,0
26278.8,2025-11-27 10:13:00,NSE,26281.05,26275.8,26277.45,NIFTY,0
26282.7,2025-11-27 10:14:00,NSE,26286.0,26278.4,26278.55,NIFTY,0
26282.4,2025-11-27 10:15:00,NSE,26284.8,26280.6,26283.9,NIFTY,0
26280.35,2025-11-27 10:16:00,NSE,26283.5,26275.95,26282.2,NIFTY,0
26276.3,2025-11-27 10:17:00,NSE,26282.6,26275.95,26280.4,NIFTY,0
26278.05,2025-11-27 10:18:00,NSE,26280.05,26273.95,26275.7,NIFTY,0
26281.75,2025-11-27 10:19:00,NSE,26281.75,26277.0,26279.05,NIFTY,0
26283.75,2025-11-27 10:20:00,NSE,26285.35,26275.45,26281.15,NIFTY,0
26286.2,2025-11-27 10:21:00,NSE,26286.2,26279.2,26284.25,NIFTY,0
26283.35,2025-11-27 10:22:00,NSE,26287.6,26280.75,26285.3,NIFTY,0
26282.2,2025-11-27 10:23:00,NSE,26284.85,26280.45,26282.0,NIFTY,0
26276.95,2025-11-27 10:24:00,NSE,26283.1,26273.1,26282.55,NIFTY,0
26274.8,2025-11-27 10:25:00,NSE,26279.05,26270.65,26277.0,NIFTY,0
26270.95,2025-11-27 10:26:00,NSE,26276.45,26269.1,26274.9,NIFTY,0
26267.5,2025-11-27 10:27:00,NSE,26270.85,26265.65,26270.85,NIFTY,0
26272.0,2025-11-27 10:28:00,NSE,26273.75,26267.0,26267.0,NIFTY,0
26279.4,2025-11-27 10:29:00,NSE,26279.85,26271.3,26272.15,NIFTY,0
26274.45,2025-11-27 10:30:00,NSE,26281.2,26273.65,26280.1,NIFTY,0
26276.0,2025-11-27 10:31:00,NSE,26277.15,26270.75,26275.95,NIFTY,0
26282.9,2025-11-27 10:32:00,NSE,26285.4,26276.45,26277.05,NIFTY,0
26275.75,2025-11-27 10:33:00,NSE,26282.45,26274.3,26282.45,NIFTY,0
26276.35,2025-11-27 10:34:00,NSE,26278.9,26274.5,26276.5,NIFTY,0
26280.95,2025-11-27 10:35:00,NSE,26281.75,26275.7,26277.35,NIFTY,0
26277.5,2025-11-27 10:36:00,NSE,26283.45,26277.3,26279.6,NIFTY,0
26277.8,2025-11-27 10:37:00,NSE,26279.85,26273.15,26277.6,NIFTY,0
26283.1,2025-11-27 10:38:00,NSE,26284.25,26276.55,26277.9,NIFTY,0
26285.8,2025-11-27 10:39:00,NSE,26286.8,26280.8,26283.3,NIFTY,0
26280.9,2025-11-27 10:40:00,NSE,26285.75,26280.35,26284.75,NIFTY,0
26283.55,2025-11-27 10:41:00,NSE,26286.25,26279.45,26280.45,NIFTY,0
26286.65,2025-11-27 10:42:00,NSE,26291.9,26282.3,26282.8,NIFTY,0
26286.25,2025-11-27 10:43:00,NSE,26287.7,26283.95,26286.4,NIFTY,0
26285.75,2025-11-27 10:44:00,NSE,26289.05,26284.55,26287.05,NIFTY,0
26290.4,2025-11-27 10:45:00,NSE,26292.15,26285.1,26286.1,NIFTY,0
26292.5,2025-11-27 10:46:00,NSE,26294.05,26289.7,26290.55,NIFTY,0
26295.8,2025-11-27 10:47:00,NSE,26295.9,26290.35,26293.65,NIFTY,0
26292.1,2025-11-27 10:48:00,NSE,26297.1,26292.1,26295.8,NIFTY,0
26299.35,2025-11-27 10:49:00,NSE,26299.4,26291.5,26293.75,NIFTY,0
26308.4,2025-11-27 10:50:00,NSE,26308.4,26298.65,26299.45,NIFTY,0
26306.5,2025-11-27 10:51:00,NSE,26310.05,26305.75,26307.25,NIFTY,0
26303.4,2025-11-27 10:52:00,NSE,26309.3,26302.0,26306.7,NIFTY,0
26299.25,2025-11-27 10:53:00,NSE,26303.9,26297.45,26301.9,NIFTY,0
26291.3,2025-11-27 10:54:00,NSE,26298.75,26290.2,26298.75,NIFTY,0
26291.5,2025-11-27 10:55:00,NSE,26292.65,26285.8,26290.0,NIFTY,0
26286.95,2025-11-27 10:56:00,NSE,26292.1,26283.65,26291.4,NIFTY,0
26286.05,2025-11-27 10:57:00,NSE,26288.25,26285.7,26286.9,NIFTY,0
26288.55,2025-11-27 10:58:00,NSE,26290.8,26285.5,26286.3,NIFTY,0
26291.05,2025-11-27 10:59:00,NSE,26291.75,26285.7,26288.5,NIFTY,0
26296.55,2025-11-27 11:00:00,NSE,26298.7,26290.8,26290.9,NIFTY,0
26297.0,2025-11-27 11:01:00,NSE,26300.25,26293.4,26298.0,NIFTY,0
26289.7,2025-11-27 11:02:00,NSE,26302.15,26289.6,26297.2,NIFTY,0
26290.6,2025-11-27 11:03:00,NSE,26294.25,26288.85,26289.55,NIFTY,0
26295.75,2025-11-27 11:04:00,NSE,26296.45,26289.85,26291.8,NIFTY,0
26297.7,2025-11-27 11:05:00,NSE,26298.6,26294.0,26297.45,NIFTY,0
26297.95,2025-11-27 11:06:00,NSE,26299.85,26296.55,26297.8,NIFTY,0
26300.9,2025-11-27 11:07:00,NSE,26302.35,26298.2,26298.9,NIFTY,0
26299.95,2025-11-27 11:08:00,NSE,26302.3,26297.8,26300.75,NIFTY,0
26301.6,2025-11-27 11:09:00,NSE,26304.5,26299.95,26299.95,NIFTY,0
26298.3,2025-11-27 11:10:00,NSE,26303.1,26298.3,26301.6,NIFTY,0
26296.8,2025-11-27 11:11:00,NSE,26299.45,26294.9,26299.45,NIFTY,0
26294.2,2025-11-27 11:12:00,NSE,26297.5,26291.9,26297.5,NIFTY,0
26293.4,2025-11-27 11:13:00,NSE,26299.6,26293.4,26294.6,NIFTY,0
26297.65,2025-11-27 11:14:00,NSE,26298.55,26293.75,26294.8,NIFTY,0
26298.3,2025-11-27 11:15:00,NSE,26300.9,26296.45,26299.15,NIFTY,0
26295.45,2025-11-27 11:16:00,NSE,26302.35,26295.15,26300.55,NIFTY,0
26288.25,2025-11-27 11:17:00,NSE,26295.9,26287.05,26295.65,NIFTY,0
26282.35,2025-11-27 11:18:00,NSE,26289.85,26281.9,26288.2,NIFTY,0
26285.1,2025-11-27 11:19:00,NSE,26286.15,26281.6,26283.3,NIFTY,0
26281.4,2025-11-27 11:20:00,NSE,26287.2,26280.8,26285.25,NIFTY,0
26275.7,2025-11-27 11:21:00,NSE,26285.2,26275.7,26282.0,NIFTY,0
26277.3,2025-11-27 11:22:00,NSE,26280.35,26275.65,26276.6,NIFTY,0
26278.85,2025-11-27 11:23:00,NSE,26282.15,26276.8,26277.55,NIFTY,0
26283.6,2025-11-27 11:24:00,NSE,26285.4,26277.85,26279.0,NIFTY,0
26280.1,2025-11-27 11:25:00,NSE,26285.9,26279.6,26284.4,NIFTY,0
26283.75,2025-11-27 11:26:00,NSE,26284.25,26278.1,26280.0,NIFTY,0
26281.55,2025-11-27 11:27:00,NSE,26285.05,26278.75,26282.6,NIFTY,0
26282.9,2025-11-27 11:28:00,NSE,26284.9,26278.9,26282.05,NIFTY,0
26279.25,2025-11-27 11:29:00,NSE,26283.8,26279.25,26282.55,NIFTY,0
26272.55,2025-11-27 11:30:00,NSE,26280.0,26270.85,26279.35,NIFTY,0
26273.5,2025-11-27 11:31:00,NSE,26277.05,26271.7,26272.4,NIFTY,0
26269.55,2025-11-27 11:32:00,NSE,26275.15,26269.15,26274.15,NIFTY,0
26267.0,2025-11-27 11:33:00,NSE,26272.4,26266.8,26268.75,NIFTY,0
26270.5,2025-11-27 11:34:00,NSE,26272.5,26266.95,26267.75,NIFTY,0
26271.8,2025-11-27 11:35:00,NSE,26274.35,26269.6,26270.05,NIFTY,0
26272.55,2025-11-27 11:36:00,NSE,26274.55,26270.3,26272.45,NIFTY,0
26265.7,2025-11-27 11:37:00,NSE,26274.35,26264.0,26272.65,NIFTY,0
26264.0,2025-11-27 11:38:00,NSE,26269.2,26263.0,26265.6,NIFTY,0
26263.45,2025-11-27 11:39:00,NSE,26266.05,26262.75,26265.4,NIFTY,0
26272.15,2025-11-27 11:40:00,NSE,26274.25,26262.75,26262.75,NIFTY,0
26270.55,2025-11-27 11:41:00,NSE,26274.4,26268.9,26272.7,NIFTY,0
26272.6,2025-11-27 11:42:00,NSE,26273.6,26269.4,26271.75,NIFTY,0
26271.25,2025-11-27 11:43:00,NSE,26274.4,26269.15,26272.1,NIFTY,0
26269.3,2025-11-27 11:44:00,NSE,26272.7,26268.0,26271.55,NIFTY,0
26265.9,2025-11-27 11:45:00,NSE,26270.35,26263.0,26269.6,NIFTY,0
26263.2,2025-11-27 11:46:00,NSE,26268.95,26259.05,26266.6,NIFTY,0
26252.15,2025-11-27 11:47:00,NSE,26262.95,26251.95,26262.15,NIFTY,0
26238.8,2025-11-27 11:48:00,NSE,26248.5,26238.8,26248.5,NIFTY,0
26238.0,2025-11-27 11:49:00,NSE,26241.0,26233.7,26239.1,NIFTY,0
26240.7,2025-11-27 11:50:00,NSE,26242.25,26237.65,26239.1,NIFTY,0
26243.65,2025-11-27 11:51:00,NSE,26245.65,26233.45,26241.25,NIFTY,0
26235.3,2025-11-27 11:52:00,NSE,26245.65,26234.85,26245.5,NIFTY,0
26236.35,2025-11-27 11:53:00,NSE,26240.65,26235.4,26235.4,NIFTY,0
26241.2,2025-11-27 11:54:00,NSE,26241.75,26235.75,26235.8,NIFTY,0
26238.3,2025-11-27 11:55:00,NSE,26244.45,26237.15,26241.4,NIFTY,0
26237.1,2025-11-27 11:56:00,NSE,26240.35,26235.75,26238.75,NIFTY,0
26242.25,2025-11-27 11:57:00,NSE,26242.35,26235.65,26237.9,NIFTY,0
26248.0,2025-11-27 11:58:00,NSE,26249.8,26242.15,26242.75,NIFTY,0
26244.95,2025-11-27 11:59:00,NSE,26249.15,26243.15,26248.45,NIFTY,0
26258.7,2025-11-27 12:00:00,NSE,26260.55,26246.55,26246.55,NIFTY,0
26256.85,2025-11-27 12:01:00,NSE,26262.55,26255.85,26258.75,NIFTY,0
26243.05,2025-11-27 12:02:00,NSE,26257.65,26242.65,26257.65,NIFTY,0
26248.7,2025-11-27 12:03:00,NSE,26253.0,26243.5,26243.65,NIFTY,0
26244.75,2025-11-27 12:04:00,NSE,26249.95,26242.1,26248.85,NIFTY,0
26239.25,2025-11-27 12:05:00,NSE,26245.8,26237.35,26244.8,NIFTY,0
26229.7,2025-11-27 12:06:00,NSE,26239.95,26228.65,26239.95,NIFTY,0
26236.9,2025-11-27 12:07:00,NSE,26240.05,26229.95,26229.95,NIFTY,0
26234.7,2025-11-27 12:08:00,NSE,26239.45,26233.55,26237.55,NIFTY,0
26239.35,2025-11-27 12:09:00,NSE,26240.55,26233.5,26234.55,NIFTY,0
26239.7,2025-11-27 12:10:00,NSE,26241.9,26237.8,26240.45,NIFTY,0
26243.45,2025-11-27 12:11:00,NSE,26244.65,26238.05,26241.35,NIFTY,0
26241.3,2025-11-27 12:12:00,NSE,26246.85,26241.25,26244.1,NIFTY,0
26241.0,2025-11-27 12:13:00,NSE,26245.1,26240.1,26241.95,NIFTY,0
26244.0,2025-11-27 12:14:00,NSE,26245.45,26241.4,26241.9,NIFTY,0
26245.35,2025-11-27 12:15:00,NSE,26247.6,26243.35,26245.0,NIFTY,0
26245.25,2025-11-27 12:16:00,NSE,26247.45,26243.25,26246.5,NIFTY,0
26242.05,2025-11-27 12:17:00,NSE,26246.6,26230.9,26245.3,NIFTY,0
26238.55,2025-11-27 12:18:00,NSE,26244.95,26233.05,26241.85,NIFTY,0
26241.05,2025-11-27 12:19:00,NSE,26242.0,26237.25,26239.4,NIFTY,0
26234.9,2025-11-27 12:20:00,NSE,26244.25,26234.55,26242.65,NIFTY,0
26232.5,2025-11-27 12:21:00,NSE,26239.35,26232.4,26236.45,NIFTY,0
26229.5,2025-11-27 12:22:00,NSE,26235.35,26229.5,26232.9,NIFTY,0
26225.95,2025-11-27 12:23:00,NSE,26230.75,26219.0,26230.75,NIFTY,0
26222.7,2025-11-27 12:24:00,NSE,26227.9,26221.5,26225.85,NIFTY,0
26225.3,2025-11-27 12:25:00,NSE,26227.5,26222.0,26223.0,NIFTY,0
26223.75,2025-11-27 12:26:00,NSE,26226.55,26222.6,26225.45,NIFTY,0
26218.35,2025-11-27 12:27:00,NSE,26225.0,26217.7,26224.35,NIFTY,0
26216.1,2025-11-27 12:28:00,NSE,26219.5,26215.0,26218.35,NIFTY,0
26227.05,2025-11-27 12:29:00,NSE,26228.55,26214.95,26216.15,NIFTY,0
26226.55,2025-11-27 12:30:00,NSE,26227.65,26221.6,26227.65,NIFTY,0
26228.0,2025-11-27 12:31:00,NSE,26230.0,26225.8,26227.0,NIFTY,0
26223.1,2025-11-27 12:32:00,NSE,26229.4,26223.0,26227.8,NIFTY,0
26222.8,2025-11-27 12:33:00,NSE,26226.85,26221.85,26224.5,NIFTY,0
26219.85,2025-11-27 12:34:00,NSE,26224.5,26219.6,26223.55,NIFTY,0
26223.0,2025-11-27 12:35:00,NSE,26224.35,26219.7,26220.5,NIFTY,0
26219.75,2025-11-27 12:36:00,NSE,26223.2,26218.8,26222.65,NIFTY,0
26220.9,2025-11-27 12:37:00,NSE,26223.1,26219.15,26220.0,NIFTY,0
26222.0,2025-11-27 12:38:00,NSE,26224.05,26219.95,26222.35,NIFTY,0
26222.3,2025-11-27 12:39:00,NSE,26224.0,26220.4,26222.1,NIFTY,0
26226.0,2025-11-27 12:40:00,NSE,26227.8,26222.2,26222.7,NIFTY,0
26230.4,2025-11-27 12:41:00,NSE,26230.75,26224.15,26227.25,NIFTY,0
26237.3,2025-11-27 12:42:00,NSE,26237.85,26230.55,26231.25,NIFTY,0
26243.15,2025-11-27 12:43:00,NSE,26248.15,26237.35,26237.35,NIFTY,0
26248.2,2025-11-27 12:44:00,NSE,26248.2,26241.55,26243.25,NIFTY,0
26250.1,2025-11-27 12:45:00,NSE,26251.35,26245.6,26249.5,NIFTY,0
26247.55,2025-11-27 12:46:00,NSE,26252.3,26243.15,26251.75,NIFTY,0
26246.9,2025-11-27 12:47:00,NSE,26251.6,26246.9,26249.55,NIFTY,0
26248.6,2025-11-27 12:48:00,NSE,26249.8,26245.1,26247.3,NIFTY,0
26251.5,2025-11-27 12:49:00,NSE,26252.65,26247.75,26248.55,NIFTY,0
26253.3,2025-11-27 12:50:00,NSE,26254.05,26246.7,26251.95,NIFTY,0
26253.6,2025-11-27 12:51:00,NSE,26254.3,26248.0,26251.65,NIFTY,0
26250.25,2025-11-27 12:52:00,NSE,26256.95,26248.9,26252.65,NIFTY,0
26238.45,2025-11-27 12:53:00,NSE,26251.4,26237.1,26250.85,NIFTY,0
26240.9,2025-11-27 12:54:00,NSE,26241.95,26235.8,26238.8,NIFTY,0
26241.1,2025-11-27 12:55:00,NSE,26242.95,26239.6,26241.85,NIFTY,0
26238.65,2025-11-27 12:56:00,NSE,26242.95,26238.05,26241.8,NIFTY,0
26243.25,2025-11-27 12:57:00,NSE,26244.6,26237.6,26239.45,NIFTY,0
26241.5,2025-11-27 12:58:00,NSE,26244.6,26238.15,26243.15,NIFTY,0
26237.65,2025-11-27 12:59:00,NSE,26242.55,26236.6,26242.25,NIFTY,0
26232.9,2025-11-27 13:00:00,NSE,26239.4,26232.2,26238.85,NIFTY,0
26227.85,2025-11-27 13:01:00,NSE,26234.05,26227.35,26233.8,NIFTY,0
26227.25,2025-11-27 13:02:00,NSE,26229.95,26224.4,26229.45,NIFTY,0
26230.45,2025-11-27 13:03:00,NSE,26231.75,26227.7,26228.5,NIFTY,0
26230.05,2025-11-27 13:04:00,NSE,26232.45,26226.15,26232.45,NIFTY,0
26228.95,2025-11-27 13:05:00,NSE,26231.65,26226.9,26230.75,NIFTY,0
26225.45,2025-11-27 13:06:00,NSE,26229.5,26224.2,26229.0,NIFTY,0
26219.7,2025-11-27 13:07:00,NSE,26227.85,26218.55,26227.85,NIFTY,0
26220.05,2025-11-27 13:08:00,NSE,26223.2,26218.9,26220.6,NIFTY,0
26218.7,2025-11-27 13:09:00,NSE,26221.4,26216.2,26220.9,NIFTY,0
26217.7,2025-11-27 13:10:00,NSE,26222.6,26214.8,26220.45,NIFTY,0
26197.95,2025-11-27 13:11:00,NSE,26219.35,26197.8,26218.25,NIFTY,0
26189.6,2025-11-27 13:12:00,NSE,26200.35,26181.65,26198.15,NIFTY,0
26188.2,2025-11-27 13:13:00,NSE,26195.9,26188.2,26190.75,NIFTY,0
26177.25,2025-11-27 13:14:00,NSE,26189.05,26175.8,26189.05,NIFTY,0
26171.9,2025-11-27 13:15:00,NSE,26177.75,26171.2,26176.95,NIFTY,0
26180.6,2025-11-27 13:16:00,NSE,26181.45,26167.95,26172.25,NIFTY,0
26183.3,2025-11-27 13:17:00,NSE,26186.0,26179.3,26180.45,NIFTY,0
26183.85,2025-11-27 13:18:00,NSE,26185.95,26181.9,26184.1,NIFTY,0
26183.95,2025-11-27 13:19:00,NSE,26186.05,26182.15,26183.9,NIFTY,0
26189.55,2025-11-27 13:20:00,NSE,26192.3,26183.0,26184.0,NIFTY,0
26176.6,2025-11-27 13:21:00,NSE,26194.45,26176.3,26190.05,NIFTY,0
26166.15,2025-11-27 13:22:00,NSE,26179.05,26166.1,26178.15,NIFTY,0
26158.95,2025-11-27 13:23:00,NSE,26166.5,26156.55,26164.9,NIFTY,0
26154.45,2025-11-27 13:24:00,NSE,26160.05,26151.4,26159.45,NIFTY,0
26152.7,2025-11-27 13:25:00,NSE,26155.3,26149.1,26154.85,NIFTY,0
26147.05,2025-11-27 13:26:00,NSE,26156.8,26145.15,26153.25,NIFTY,0
26147.95,2025-11-27 13:27:00,NSE,26151.95,26145.05,26146.8,NIFTY,0
26154.55,2025-11-27 13:28:00,NSE,26156.25,26145.95,26147.35,NIFTY,0
26151.85,2025-11-27 13:29:00,NSE,26156.35,26150.35,26153.8,NIFTY,0
26148.8,2025-11-27 13:30:00,NSE,26153.15,26147.2,26152.3,NIFTY,0
26148.35,2025-11-27 13:31:00,NSE,26154.9,26146.55,26149.45,NIFTY,0
26153.15,2025-11-27 13:32:00,NSE,26155.15,26145.9,26149.5,NIFTY,0
26162.0,2025-11-27 13:33:00,NSE,26162.0,26152.6,26153.6,NIFTY,0
26168.0,2025-11-27 13:34:00,NSE,26169.5,26161.8,26161.8,NIFTY,0
26161.05,2025-11-27 13:35:00,NSE,26169.45,26160.85,26168.1,NIFTY,0
26154.0,2025-11-27 13:36:00,NSE,26161.25,26152.05,26161.25,NIFTY,0
26152.9,2025-11-27 13:37:00,NSE,26158.2,26152.85,26154.85,NIFTY,0
26152.85,2025-11-27 13:38:00,NSE,26157.0,26152.1,26153.9,NIFTY,0
26151.15,2025-11-27 13:39:00,NSE,26154.3,26148.5,26152.9,NIFTY,0
26150.4,2025-11-27 13:40:00,NSE,26154.3,26149.35,26151.7,NIFTY,0
26147.3,2025-11-27 13:41:00,NSE,26152.75,26147.1,26151.0,NIFTY,0
26142.95,2025-11-27 13:42:00,NSE,26149.1,26142.35,26146.75,NIFTY,0
26147.65,2025-11-27 13:43:00,NSE,26148.4,26142.15,26143.15,NIFTY,0
26148.05,2025-11-27 13:44:00,NSE,26150.75,26146.55,26148.0,NIFTY,0
26146.35,2025-11-27 13:45:00,NSE,26149.2,26143.6,26148.25,NIFTY,0
26158.3,2025-11-27 13:46:00,NSE,26158.3,26144.8,26146.7,NIFTY,0
26154.35,2025-11-27 13:47:00,NSE,26163.55,26151.9,26159.05,NIFTY,0
26156.5,2025-11-27 13:48:00,NSE,26159.75,26151.85,26154.9,NIFTY,0
26161.8,2025-11-27 13:49:00,NSE,26164.3,26157.0,26157.8,NIFTY,0
26159.75,2025-11-27 13:50:00,NSE,26163.35,26157.85,26162.25,NIFTY,0
26162.75,2025-11-27 13:51:00,NSE,26163.9,26159.5,26161.15,NIFTY,0
26165.85,2025-11-27 13:52:00,NSE,26171.3,26162.65,26163.45,NIFTY,0
26166.85,2025-11-27 13:53:00,NSE,26168.45,26163.95,26166.3,NIFTY,0
26179.1,2025-11-27 13:54:00,NSE,26179.6,26164.6,26166.65,NIFTY,0
26184.95,2025-11-27 13:55:00,NSE,26185.0,26174.8,26179.25,NIFTY,0
26172.2,2025-11-27 13:56:00,NSE,26185.9,26170.0,26184.9,NIFTY,0
26177.95,2025-11-27 13:57:00,NSE,26180.05,26171.65,26172.5,NIFTY,0
26181.3,2025-11-27 13:58:00,NSE,26181.95,26176.45,26177.7,NIFTY,0
26185.35,2025-11-27 13:59:00,NSE,26186.05,26181.5,26181.5,NIFTY,0
26184.3,2025-11-27 14:00:00,NSE,26190.0,26183.05,26185.85,NIFTY,0
26184.0,2025-11-27 14:01:00,NSE,26185.55,26181.55,26184.3,NIFTY,0
26170.7,2025-11-27 14:02:00,NSE,26186.65,26168.3,26184.25,NIFTY,0
26177.2,2025-11-27 14:03:00,NSE,26178.9,26171.15,26171.15,NIFTY,0
26177.2,2025-11-27 14:04:00,NSE,26181.35,26175.65,26177.7,NIFTY,0
26178.35,2025-11-27 14:05:00,NSE,26181.05,26175.95,26177.65,NIFTY,0
26180.8,2025-11-27 14:06:00,NSE,26182.6,26177.35,26178.75,NIFTY,0
26184.1,2025-11-27 14:07:00,NSE,26185.15,26180.15,26181.55,NIFTY,0
26185.55,2025-11-27 14:08:00,NSE,26189.85,26182.95,26183.95,NIFTY,0
26185.5,2025-11-27 14:09:00,NSE,26188.3,26183.25,26187.8,NIFTY,0
26189.7,2025-11-27 14:10:00,NSE,26191.85,26182.4,26185.85,NIFTY,0
26191.8,2025-11-27 14:11:00,NSE,26197.25,26190.4,26191.0,NIFTY,0
26187.35,2025-11-27 14:12:00,NSE,26193.9,26185.35,26192.25,NIFTY,0
26184.5,2025-11-27 14:13:00,NSE,26190.05,26184.45,26187.9,NIFTY,0
26180.5,2025-11-27 14:14:00,NSE,26188.65,26178.9,26184.05,NIFTY,0
26195.85,2025-11-27 14:15:00,NSE,26198.45,26181.25,26181.6,NIFTY,0
26185.05,2025-11-27 14:16:00,NSE,26200.85,26184.6,26196.4,NIFTY,0
26178.4,2025-11-27 14:17:00,NSE,26185.1,26177.6,26184.55,NIFTY,0
