timestamp,symbol,open,high,low,close,total_volume
2025-12-30 12:02:00,4.1!NIFTY 50,25895.5,25901.85,25894.45,25897.5,0
2025-12-30 12:03:00,4.1!NIFTY 50,25898.1,25899.55,25894.5,25895.55,0
2025-12-30 12:04:00,4.1!NIFTY 50,25896.55,25898.55,25891.65,25891.85,0
2025-12-30 12:05:00,4.1!NIFTY 50,25892.55,25897.3,25890.85,25895.75,0
2025-12-30 12:06:00,4.1!NIFTY 50,25896.85,25901.0,25892.05,25894.4,0
2025-12-30 12:07:00,4.1!NIFTY 50,25894.4,25896.05,25890.85,25894.6,0
2025-12-30 12:08:00,4.1!NIFTY 50,25895.4,25902.25,25892.8,25898.1,0
2025-12-30 12:09:00,4.1!NIFTY 50,25898.55,25904.85,25897.9,25901.3,0
2025-12-30 12:10:00,4.1!NIFTY 50,25902.45,25905.3,25899.7,25900.5,0
2025-12-30 12:11:00,4.1!NIFTY 50,25902.15,25902.15,25895.2,25896.5,0
2025-12-30 12:12:00,4.1!NIFTY 50,25897.35,25898.25,25892.6,25893.55,0
2025-12-30 12:13:00,4.1!NIFTY 50,25893.7,25894.25,25885.15,25886.3,0
2025-12-30 12:14:00,4.1!NIFTY 50,25887.25,25887.9,25883.0,25884.8,0
2025-12-30 12:15:00,4.1!NIFTY 50,25885.45,25889.1,25883.45,25888.6,0
2025-12-30 12:16:00,4.1!NIFTY 50,25889.05,25891.1,25885.8,25889.75,0
2025-12-30 12:17:00,4.1!NIFTY 50,25890.1,25891.85,25887.2,25891.35,0
2025-12-30 12:18:00,4.1!NIFTY 50,25891.85,25893.25,25888.75,25890.2,0
2025-12-30 12:19:00,4.1!NIFTY 50,25890.75,25893.8,25888.7,25890.95,0
2025-12-30 12:20:00,4.1!NIFTY 50,25891.7,25894.6,25889.25,25893.15,0
2025-12-30 12:21:00,4.1!NIFTY 50,25893.2,25894.15,25889.05,25889.85,0
2025-12-30 12:22:00,4.1!NIFTY 50,25890.3,25891.25,25887.1,25887.9,0
2025-12-30 12:23:00,4.1!NIFTY 50,25888.2,25891.1,25885.45,25888.2,0
2025-12-30 12:24:00,4.1!NIFTY 50,25888.8,25890.35,25885.45,25888.9,0
2025-12-30 12:25:00,4.1!NIFTY 50,25889.15,25890.0,25884.5,25888.4,0
2025-12-30 12:26:00,4.1!NIFTY 50,25888.35,25895.6,25888.35,25893.65,0
2025-12-30 12:27:00,4.1!NIFTY 50,25893.8,25894.3,25885.8,25887.5,0
2025-12-30 12:28:00,4.1!NIFTY 50,25887.5,25889.0,25884.9,25886.05,0
2025-12-30 12:29:00,4.1!NIFTY 50,25886.6,25887.55,25881.8,25885.9,0
2025-12-30 12:30:00,4.1!NIFTY 50,25886.0,25890.95,25884.5,25889.2,0
2025-12-30 12:31:00,4.1!NIFTY 50,25888.75,25890.4,25884.45,25889.7,0
2025-12-30 12:32:00,4.1!NIFTY 50,25886.85,25890.75,25885.2,25890.45,0
2025-12-30 12:33:00,4.1!NIFTY 50,25890.25,25892.05,25886.2,25891.45,0
2025-12-30 12:34:00,4.1!NIFTY 50,25891.2,25899.65,25891.0,25894.3,0
2025-12-30 12:35:00,4.1!NIFTY 50,25893.6,25894.65,25889.5,25890.7,0
2025-12-30 12:36:00,4.1!NIFTY 50,25891.2,25894.4,25890.2,25892.85,0
2025-12-30 12:37:00,4.1!NIFTY 50,25893.95,25898.65,25892.5,25896.7,0
2025-12-30 12:38:00,4.1!NIFTY 50,25896.7,25902.65,25896.7,25900.9,0
2025-12-30 12:39:00,4.1!NIFTY 50,25901.1,25903.4,25896.8,25900.85,0
2025-12-30 12:40:00,4.1!NIFTY 50,25901.3,25906.55,25900.3,25902.5,0
2025-12-30 12:41:00,4.1!NIFTY 50,25902.25,25905.3,25900.5,25901.3,0
2025-12-30 12:42:00,4.1!NIFTY 50,25902.35,25904.55,25900.75,25902.45,0
2025-12-30 12:43:00,4.1!NIFTY 50,25903.2,25906.65,25897.4,25900.75,0
2025-12-30 12:44:00,4.1!NIFTY 50,25904.1,25904.1,25897.7,25899.75,0
2025-12-30 12:45:00,4.1!NIFTY 50,25900.25,25900.9,25895.25,25896.3,0
2025-12-30 12:46:00,4.1!NIFTY 50,25897.4,25901.45,25894.95,25899.5,0
2025-12-30 12:47:00,4.1!NIFTY 50,25899.1,25903.2,25898.2,25901.55,0
2025-12-30 12:48:00,4.1!NIFTY 50,25902.4,25910.05,25901.7,25908.75,0
2025-12-30 12:49:00,4.1!NIFTY 50,25909.5,25913.3,25907.0,25911.6,0
2025-12-30 12:50:00,4.1!NIFTY 50,25912.8,25913.65,25907.8,25911.3,0
2025-12-30 12:51:00,4.1!NIFTY 50,25912.3,25912.3,25901.0,25901.0,0
2025-12-30 12:52:00,4.1!NIFTY 50,25901.3,25901.95,25895.45,25898.0,0
2025-12-30 12:53:00,4.1!NIFTY 50,25898.05,25903.05,25893.9,25900.8,0
2025-12-30 12:54:00,4.1!NIFTY 50,25900.9,25904.35,25897.25,25900.85,0
2025-12-30 12:55:00,4.1!NIFTY 50,25900.2,25903.55,25896.65,25902.15,0
2025-12-30 12:56:00,4.1!NIFTY 50,25900.9,25904.35,25897.55,25901.6,0
2025-12-30 12:57:00,4.1!NIFTY 50,25900.8,25900.8,25893.7,25897.2,0
2025-12-30 12:58:00,4.1!NIFTY 50,25897.8,25898.85,25891.2,25891.2,0
2025-12-30 12:59:00,4.1!NIFTY 50,25892.05,25894.85,25890.25,25892.2,0
2025-12-30 13:00:00,4.1!NIFTY 50,25892.8,25896.65,25892.1,25894.3,0
2025-12-30 13:01:00,4.1!NIFTY 50,25894.5,25895.85,25889.6,25890.3,0
2025-12-30 13:02:00,4.1!NIFTY 50,25890.85,25891.6,25887.45,25887.8,0
2025-12-30 13:03:00,4.1!NIFTY 50,25888.55,25892.45,25887.2,25889.15,0
2025-12-30 13:04:00,4.1!NIFTY 50,25890.6,25892.0,25884.95,25888.55,0
2025-12-30 13:05:00,4.1!NIFTY 50,25889.75,25892.2,25886.85,25888.9,0
2025-12-30 13:06:00,4.1!NIFTY 50,25888.7,25891.35,25887.35,25889.7,0
2025-12-30 13:07:00,4.1!NIFTY 50,25890.35,25893.3,25886.35,25886.65,0
2025-12-30 13:08:00,4.1!NIFTY 50,25886.4,25890.7,25884.45,25887.7,0
2025-12-30 13:09:00,4.1!NIFTY 50,25887.7,25890.2,25886.05,25887.4,0
2025-12-30 13:10:00,4.1!NIFTY 50,25886.95,25889.35,25879.9,25881.25,0
2025-12-30 13:11:00,4.1!NIFTY 50,25881.65,25888.35,25880.6,25884.75,0
2025-12-30 13:12:00,4.1!NIFTY 50,25884.35,25890.3,25883.9,25887.9,0
2025-12-30 13:13:00,4.1!NIFTY 50,25888.8,25894.9,25887.5,25890.8,0
2025-12-30 13:14:00,4.1!NIFTY 50,25891.25,25893.9,25888.45,25890.35,0
2025-12-30 13:15:00,4.1!NIFTY 50,25891.2,25894.85,25889.0,25890.3,0
2025-12-30 13:16:00,4.1!NIFTY 50,25890.25,25893.3,25887.95,25891.5,0
2025-12-30 13:17:00,4.1!NIFTY 50,25892.15,25894.45,25890.8,25892.25,0
2025-12-30 13:18:00,4.1!NIFTY 50,25892.1,25894.7,25889.35,25892.55,0
2025-12-30 13:19:00,4.1!NIFTY 50,25893.35,25900.25,25891.6,25897.6,0
2025-12-30 13:20:00,4.1!NIFTY 50,25898.55,25901.9,25895.2,25896.35,0
2025-12-30 13:21:00,4.1!NIFTY 50,25897.1,25900.0,25893.05,25893.6,0
2025-12-30 13:22:00,4.1!NIFTY 50,25894.1,25898.4,25892.5,25892.9,0
2025-12-30 13:23:00,4.1!NIFTY 50,25893.0,25895.55,25890.55,25892.95,0
2025-12-30 13:24:00,4.1!NIFTY 50,25893.1,25894.2,25890.2,25891.55,0
2025-12-30 13:25:00,4.1!NIFTY 50,25891.8,25893.95,25887.8,25890.95,0
2025-12-30 13:26:00,4.1!NIFTY 50,25890.9,25894.15,25888.3,25892.0,0
2025-12-30 13:27:00,4.1!NIFTY 50,25890.95,25901.25,25888.65,25899.2,0
2025-12-30 13:28:00,4.1!NIFTY 50,25898.35,25902.9,25896.35,25901.3,0
2025-12-30 13:29:00,4.1!NIFTY 50,25899.6,25902.8,25898.05,25898.8,0
2025-12-30 13:30:00,4.1!NIFTY 50,25898.55,25903.65,25898.2,25901.9,0
2025-12-30 13:31:00,4.1!NIFTY 50,25901.75,25905.55,25899.75,25904.15,0
2025-12-30 13:32:00,4.1!NIFTY 50,25903.85,25910.2,25903.85,25909.45,0
2025-12-30 13:33:00,4.1!NIFTY 50,25909.0,25912.45,25906.75,25911.05,0
2025-12-30 13:34:00,4.1!NIFTY 50,25909.85,25914.1,25907.75,25914.1,0
2025-12-30 13:35:00,4.1!NIFTY 50,25914.0,25918.55,25912.3,25915.8,0
2025-12-30 13:36:00,4.1!NIFTY 50,25915.8,25921.9,25914.9,25919.3,0
2025-12-30 13:37:00,4.1!NIFTY 50,25919.25,25923.3,25916.9,25917.2,0
2025-12-30 13:38:00,4.1!NIFTY 50,25917.6,25918.55,25913.9,25915.9,0
2025-12-30 13:39:00,4.1!NIFTY 50,25915.2,25919.1,25913.35,25918.3,0
2025-12-30 13:40:00,4.1!NIFTY 50,25920.15,25925.2,25917.35,25923.55,0
2025-12-30 13:41:00,4.1!NIFTY 50,25923.85,25928.15,25922.7,25926.35,0
2025-12-30 13:42:00,4.1!NIFTY 50,25927.1,25929.45,25924.8,25927.3,0
2025-12-30 13:43:00,4.1!NIFTY 50,25927.35,25939.2,25927.35,25938.35,0
2025-12-30 13:44:00,4.1!NIFTY 50,25938.25,25940.85,25931.9,25935.35,0
2025-12-30 13:45:00,4.1!NIFTY 50,25935.5,25948.8,25933.45,25947.0,0
2025-12-30 13:46:00,4.1!NIFTY 50,25946.9,25947.3,25939.5,25942.25,0
2025-12-30 13:47:00,4.1!NIFTY 50,25941.8,25956.5,25941.8,25955.75,0
2025-12-30 13:48:00,4.1!NIFTY 50,25955.7,25959.8,25954.35,25957.0,0
2025-12-30 13:49:00,4.1!NIFTY 50,25956.5,25960.35,25953.65,25954.4,0
2025-12-30 13:50:00,4.1!NIFTY 50,25953.35,25956.55,25945.65,25945.65,0
2025-12-30 13:51:00,4.1!NIFTY 50,25946.25,25946.7,25936.35,25936.85,0
2025-12-30 13:52:00,4.1!NIFTY 50,25937.35,25942.1,25934.9,25940.0,0
2025-12-30 13:53:00,4.1!NIFTY 50,25941.35,25943.7,25938.35,25939.75,0
2025-12-30 13:54:00,4.1!NIFTY 50,25940.0,25941.6,25935.45,25937.75,0
2025-12-30 13:55:00,4.1!NIFTY 50,25938.4,25943.45,25937.0,25941.2,0
2025-12-30 13:56:00,4.1!NIFTY 50,25942.25,25942.95,25933.2,25937.1,0
2025-12-30 13:57:00,4.1!NIFTY 50,25936.55,25939.65,25935.25,25937.55,0
2025-12-30 13:58:00,4.1!NIFTY 50,25937.7,25940.75,25936.1,25940.6,0
2025-12-30 13:59:00,4.1!NIFTY 50,25940.3,25941.4,25934.7,25938.25,0
2025-12-30 14:00:00,4.1!NIFTY 50,25938.0,25946.05,25938.0,25946.05,0
2025-12-30 14:01:00,4.1!NIFTY 50,25947.0,25951.3,25937.9,25940.7,0
2025-12-30 14:02:00,4.1!NIFTY 50,25939.75,25945.0,25935.9,25945.0,0
2025-12-30 14:03:00,4.1!NIFTY 50,25943.4,25946.15,25939.2,25942.6,0
2025-12-30 14:04:00,4.1!NIFTY 50,25942.8,25945.9,25942.15,25944.15,0
2025-12-30 14:05:00,4.1!NIFTY 50,25944.35,25944.85,25940.3,25941.9,0
2025-12-30 14:06:00,4.1!NIFTY 50,25941.25,25941.85,25936.15,25937.25,0
2025-12-30 14:07:00,4.1!NIFTY 50,25938.15,25941.65,25937.2,25939.85,0
2025-12-30 14:08:00,4.1!NIFTY 50,25939.2,25940.85,25932.15,25936.7,0
2025-12-30 14:09:00,4.1!NIFTY 50,25935.75,25939.25,25934.25,25937.65,0
2025-12-30 14:10:00,4.1!NIFTY 50,25937.85,25943.1,25936.1,25939.9,0
2025-12-30 14:11:00,4.1!NIFTY 50,25940.3,25943.6,25936.75,25940.6,0
2025-12-30 14:12:00,4.1!NIFTY 50,25940.25,25943.8,25937.7,25941.5,0
2025-12-30 14:13:00,4.1!NIFTY 50,25942.45,25946.95,25940.15,25940.15,0
2025-12-30 14:14:00,4.1!NIFTY 50,25941.8,25944.8,25938.4,25943.6,0
2025-12-30 14:15:00,4.1!NIFTY 50,25942.25,25945.75,25941.85,25943.3,0
2025-12-30 14:16:00,4.1!NIFTY 50,25943.15,25955.45,25943.15,25954.75,0
2025-12-30 14:17:00,4.1!NIFTY 50,25954.55,25958.35,25952.45,25954.2,0
2025-12-30 14:18:00,4.1!NIFTY 50,25953.5,25955.65,25950.45,25953.9,0
2025-12-30 14:19:00,4.1!NIFTY 50,25954.15,25955.0,25942.9,25942.9,0
2025-12-30 14:20:00,4.1!NIFTY 50,25943.2,25947.7,25939.2,25941.0,0
2025-12-30 14:21:00,4.1!NIFTY 50,25939.2,25943.4,25935.05,25936.0,0
2025-12-30 14:22:00,4.1!NIFTY 50,25935.65,25939.65,25935.0,25939.15,0
2025-12-30 14:23:00,4.1!NIFTY 50,25938.8,25940.6,25935.45,25938.8,0
2025-12-30 14:24:00,4.1!NIFTY 50,25938.85,25940.1,25931.75,25937.6,0
2025-12-30 14:25:00,4.1!NIFTY 50,25936.65,25938.0,25925.4,25925.5,0
2025-12-30 14:26:00,4.1!NIFTY 50,25927.35,25930.0,25919.85,25920.35,0
2025-12-30 14:27:00,4.1!NIFTY 50,25920.4,25922.15,25918.2,25920.95,0
2025-12-30 14:28:00,4.1!NIFTY 50,25920.65,25920.95,25916.4,25918.1,0
2025-12-30 14:29:00,4.1!NIFTY 50,25917.25,25920.9,25915.85,25916.6,0
2025-12-30 14:30:00,4.1!NIFTY 50,25916.65,25928.05,25915.45,25926.55,0
2025-12-30 14:31:00,4.1!NIFTY 50,25926.3,25934.05,25924.3,25934.05,0
2025-12-30 14:32:00,4.1!NIFTY 50,25933.2,25935.85,25931.9,25934.85,0
2025-12-30 14:33:00,4.1!NIFTY 50,25934.9,25936.3,25932.1,25935.15,0
2025-12-30 14:34:00,4.1!NIFTY 50,25935.55,25939.7,25934.35,25937.2,0
2025-12-30 14:35:00,4.1!NIFTY 50,25937.4,25937.4,25932.35,25933.1,0
2025-12-30 14:36:00,4.1!NIFTY 50,25933.5,25933.5,25926.9,25928.9,0
2025-12-30 14:37:00,4.1!NIFTY 50,25928.65,25930.0,25923.8,25925.0,0
2025-12-30 14:38:00,4.1!NIFTY 50,25923.35,25927.7,25922.5,25925.35,0
2025-12-30 14:39:00,4.1!NIFTY 50,25925.0,25934.8,25922.5,25934.8,0
2025-12-30 14:40:00,4.1!NIFTY 50,25934.1,25938.75,25929.65,25932.5,0
2025-12-30 14:41:00,4.1!NIFTY 50,25932.35,25933.05,25924.85,25928.1,0
2025-12-30 14:42:00,4.1!NIFTY 50,25926.95,25934.75,25925.85,25933.75,0
2025-12-30 14:43:00,4.1!NIFTY 50,25933.7,25946.3,25932.8,25945.45,0
2025-12-30 14:44:00,4.1!NIFTY 50,25945.95,25946.35,25940.05,25942.8,0
2025-12-30 14:45:00,4.1!NIFTY 50,25942.6,25944.9,25930.8,25933.9,0
2025-12-30 14:46:00,4.1!NIFTY 50,25933.25,25938.85,25933.25,25937.3,0
2025-12-30 14:47:00,4.1!NIFTY 50,25937.8,25945.9,25936.15,25944.35,0
2025-12-30 14:48:00,4.1!NIFTY 50,25945.35,25947.5,25940.65,25943.15,0
2025-12-30 14:49:00,4.1!NIFTY 50,25943.4,25951.65,25941.05,25950.25,0
2025-12-30 14:50:00,4.1!NIFTY 50,25951.7,25953.85,25947.85,25951.85,0
2025-12-30 14:51:00,4.1!NIFTY 50,25951.55,25954.85,25948.75,25951.45,0
2025-12-30 14:52:00,4.1!NIFTY 50,25952.45,25952.8,25946.5,25948.45,0
2025-12-30 14:53:00,4.1!NIFTY 50,25948.9,25949.85,25944.85,25947.0,0
2025-12-30 14:54:00,4.1!NIFTY 50,25947.25,25948.8,25942.6,25946.45,0
2025-12-30 14:55:00,4.1!NIFTY 50,25945.7,25946.05,25940.9,25944.15,0
2025-12-30 14:56:00,4.1!NIFTY 50,25944.7,25951.35,25942.0,25947.4,0
2025-12-30 14:57:00,4.1!NIFTY 50,25946.55,25949.0,25940.35,25943.6,0
2025-12-30 14:58:00,4.1!NIFTY 50,25941.35,25943.75,25933.75,25937.15,0
2025-12-30 14:59:00,4.1!NIFTY 50,25936.5,25944.3,25936.5,25938.2,0
2025-12-30 15:00:00,4.1!NIFTY 50,25937.05,25942.05,25924.3,25926.85,0
2025-12-30 15:01:00,4.1!NIFTY 50,25925.2,25932.25,25918.1,25918.5,0
2025-12-30 15:02:00,4.1!NIFTY 50,25918.65,25925.15,25915.45,25922.8,0
2025-12-30 15:03:00,4.1!NIFTY 50,25923.35,25936.5,25922.35,25928.2,0
2025-12-30 15:04:00,4.1!NIFTY 50,25926.7,25940.75,25924.5,25936.45,0
2025-12-30 15:05:00,4.1!NIFTY 50,25935.6,25949.35,25933.3,25948.0,0
2025-12-30 15:06:00,4.1!NIFTY 50,25947.15,25957.35,25945.75,25954.05,0
2025-12-30 15:07:00,4.1!NIFTY 50,25952.7,25957.0,25929.6,25930.55,0
2025-12-30 15:08:00,4.1!NIFTY 50,25929.8,25938.1,25923.65,25938.1,0
2025-12-30 15:09:00,4.1!NIFTY 50,25937.0,25941.55,25935.15,25940.45,0
2025-12-30 15:10:00,4.1!NIFTY 50,25936.45,25939.65,25931.15,25931.6,0
2025-12-30 15:11:00,4.1!NIFTY 50,25931.0,25935.25,25929.45,25931.7,0
2025-12-30 15:12:00,4.1!NIFTY 50,25930.05,25933.15,25928.45,25931.85,0
2025-12-30 15:13:00,4.1!NIFTY 50,25931.45,25940.05,25930.6,25935.55,0
2025-12-30 15:14:00,4.1!NIFTY 50,25935.15,25944.0,25935.15,25942.0,0
2025-12-30 15:15:00,4.1!NIFTY 50,25940.45,25941.45,25936.75,25936.75,0
2025-12-30 15:16:00,4.1!NIFTY 50,25937.8,25944.25,25936.8,25940.4,0
2025-12-30 15:17:00,4.1!NIFTY 50,25938.7,25943.9,25937.8,25943.3,0
2025-12-30 15:18:00,4.1!NIFTY 50,25942.85,25946.9,25941.6,25944.6,0
2025-12-30 15:19:00,4.1!NIFTY 50,25943.5,25945.5,25939.7,25940.15,0
2025-12-30 15:20:00,4.1!NIFTY 50,25940.2,25943.85,25936.6,25941.9,0
2025-12-30 15:21:00,4.1!NIFTY 50,25941.7,25944.1,25940.15,25941.8,0
2025-12-30 15:22:00,4.1!NIFTY 50,25942.35,25944.45,25939.95,25942.25,0
2025-12-30 15:23:00,4.1!NIFTY 50,25940.6,25948.2,25939.6,25946.35,0
2025-12-30 15:24:00,4.1!NIFTY 50,25946.15,25948.95,25940.2,25947.9,0
2025-12-30 15:25:00,4.1!NIFTY 50,25945.85,25952.15,25943.05,25948.55,0
2025-12-30 15:26:00,4.1!NIFTY 50,25948.25,25957.4,25944.45,25955.2,0
2025-12-30 15:27:00,4.1!NIFTY 50,25954.35,25963.85,25952.8,25957.35,0
2025-12-30 15:28:00,4.1!NIFTY 50,25953.5,25967.2,25951.8,25967.2,0
2025-12-30 15:29:00,4.1!NIFTY 50,25965.95,25976.75,25958.65,25970.55,0
2025-12-30 15:30:00,4.1!NIFTY 50,25969.85,25969.85,25938.85,25938.85,0
2025-12-30 15:31:00,4.1!NIFTY 50,25938.85,25938.85,25938.85,25938.85,0
2025-12-30 15:32:00,4.1!NIFTY 50,25938.85,25938.85,25938.85,25938.85,0
2025-12-30 15:33:00,4.1!NIFTY 50,25938.85,25938.85,25938.85,25938.85,0
2025-12-30 15:34:00,4.1!NIFTY 50,25938.85,25938.85,25938.85,25938.85,0
2025-12-30 15:35:00,4.1!NIFTY 50,25938.85,25938.85,25938.85,25938.85,0
2025-12-30 15:36:00,4.1!NIFTY 50,25938.85,25938.85,25938.85,25938.85,0
2025-12-30 15:37:00,4.1!NIFTY 50,25938.85,25938.85,25938.85,25938.85,0
2025-12-30 15:38:00,4.1!NIFTY 50,25938.85,25938.85,25938.85,25938.85,0
2025-12-30 15:39:00,4.1!NIFTY 50,25938.85,25938.85,25938.85,25938.85,0
2025-12-30 15:40:00,4.1!NIFTY 50,25938.85,25938.85,25938.85,25938.85,0
2025-12-30 15:41:00,4.1!NIFTY 50,25938.85,25938.85,25938.85,25938.85,0
2025-12-30 15:42:00,4.1!NIFTY 50,25938.85,25938.85,25938.85,25938.85,0
2025-12-30 15:43:00,4.1!NIFTY 50,25938.85,25938.85,25938.85,25938.85,0
2025-12-30 15:44:00,4.1!NIFTY 50,25938.85,25938.85,25938.85,25938.85,0
2025-12-30 15:45:00,4.1!NIFTY 50,25938.85,25938.85,25938.85,25938.85,0
2025-12-30 15:46:00,4.1!NIFTY 50,25938.85,25938.85,25938.85,25938.85,0
2025-12-30 15:47:00,4.1!NIFTY 50,25938.85,25938.85,25938.85,25938.85,0
